BeamWidth,4,5,6,7,8,9,10
5,0.0010156631469726562,0.0017451047897338867,0.002262711524963379,0.002748727798461914,0.004707932472229004,0.00570833683013916,0.004812002182006836
10,0.001825094223022461,0.0028373003005981445,0.0037059783935546875,0.005650997161865234,0.009726524353027344,0.011150598526000977,0.009597420692443848
15,0.002695441246032715,0.004412651062011719,0.005621075630187988,0.008189558982849121,0.013707756996154785,0.015636086463928223,0.015699386596679688
20,0.003263711929321289,0.00571751594543457,0.007743477821350098,0.011554121971130371,0.018555283546447754,0.020735979080200195,0.02289903163909912
25,0.003864884376525879,0.00775301456451416,0.010184764862060547,0.015464067459106445,0.023200273513793945,0.030666828155517578,0.030604124069213867
